R1,R2,QT,PT,MEM,STD,NSTD,STDSEG,NOTSTDSEG
507,535,0,856860,232475152,5,39,29,48
535,656,0,1751733,557136256,17,39,49,26
536,564,0,1632583,290328328,97,39,39,38
551,584,0,781069,227101840,18,39,34,15
556,591,0,5391422,557351296,43,39,45,38
561,652,0,2516336,235140160,19,39,27,32
562,686,0,6374861,428201896,20,39,5,38
562,687,0,2319294,493035448,8,39,16,33
595,622,0,2035435,557754816,33,39,15,31
596,659,0,1266218,493416064,17,39,29,41
621,625,0,4750058,495228664,19,39,18,35
622,681,0,1604553,302747128,16,39,16,37
625,653,0,2328184,294213472,35,39,8,38
626,654,0,7739270,229346640,80,39,10,34
657,717,0,844096,230640240,5,39,46,31
676,710,0,3670511,302016912,31,39,22,38
677,711,0,10698485,496597128,80,39,16,34
686,746,0,3531401,295909920,44,39,49,31
687,775,0,591177,230302744,1,39,64,78
688,717,0,9120076,499944744,165,39,31,30
28,116,0,410530,197697888,32,38,38,0
166,203,0,1171424,402177888,14,38,38,21
201,235,0,630398,211630000,5,38,38,36
295,533,0,1254584,348217776,10,38,41,24
325,597,0,788059,214456936,6,38,39,19
386,627,0,1235961,487023688,31,38,38,9
409,439,0,1068301,486084112,143,38,0,38
411,501,0,7393394,422798640,55,38,2,38
467,497,0,1222374,359972168,171,38,5,37
468,532,0,2639724,288511960,26,38,41,28
468,562,0,9485617,424171312,51,38,28,38
471,533,0,1852437,359152968,13,38,15,37
473,502,0,2178835,491246968,74,38,26,28
475,563,0,3704344,295835936,40,38,35,40
498,562,0,10153508,223246248,66,38,31,36
504,597,0,3563446,224246504,61,38,41,25
522,554,0,5179689,493528888,238,38,34,16
530,624,0,7163556,356176000,52,38,25,37
530,625,0,3042185,420817704,9,38,29,43
531,559,0,1352368,363067968,21,38,36,35
554,643,0,646270,365245648,51,38,37,2
565,595,0,10137443,493155152,379,38,14,26
596,622,0,1516538,228784728,14,38,20,34
623,683,0,1798856,497698592,33,38,17,30
624,656,0,4298726,560340224,91,38,28,31
673,678,0,1438467,295467040,9,38,33,31
674,679,0,8666368,303250216,83,38,15,29
675,707,0,1246092,239361224,18,38,21,37
707,737,0,450818,499476104,41,38,0,38
710,741,0,549596,302996440,8,38,27,33
817,821,0,661447,514667784,24,38,36,5
170,326,0,690899,206225776,3,37,41,10
198,204,0,1444499,541813768,35,37,38,10
203,235,0,767968,350358160,13,37,32,28
265,416,0,1977470,348679048,46,37,39,10
320,410,0,3393849,343461600,42,37,4,37
322,445,0,3220541,480986152,19,37,42,26
322,475,0,3380182,284390472,18,37,43,26
326,532,0,844303,350751664,8,37,44,16
404,434,0,815260,419275984,99,37,3,37
416,597,0,1136280,218696736,31,37,37,7
416,627,0,1198096,357826008,33,37,38,8
437,499,0,6637544,350873728,121,37,36,36
445,530,0,1712940,360195312,13,37,45,26
449,508,0,668690,488331288,22,37,41,17
476,534,0,1035134,552847136,7,37,33,43
499,531,0,6092632,232043888,167,37,29,34
529,535,0,5392519,233949136,27,37,61,25
533,591,0,1682416,427050488,31,37,35,29
535,567,0,2712727,490905160,60,37,15,31
537,566,0,1241765,361630656,68,37,8,32
547,553,0,1844684,297344008,17,37,37,30
554,586,0,1107545,234313632,30,37,21,24
560,594,0,1364656,235464032,7,37,37,45
561,651,0,10370063,557793400,107,37,20,33
590,739,0,732481,229268216,34,37,36,4
593,653,0,2291087,495378184,25,37,25,37
596,658,0,2538561,428495984,96,37,35,21
645,680,0,1861164,304189432,21,37,24,23
646,677,0,680523,495629296,10,37,23,39
646,678,0,1015745,560557536,13,37,13,37
648,652,0,1158439,434331928,46,37,36,8
650,710,0,6662452,561750688,162,37,26,35
675,709,0,2895436,368642408,24,37,17,29
675,710,0,3669122,433282168,25,37,22,35
735,765,0,549286,433825184,62,37,8,37
766,797,0,688014,433113112,99,37,35,6
198,203,0,1115356,473963112,38,36,36,8
198,265,0,729499,405598744,1,36,56,61
198,295,0,788836,473326160,1,36,70,70
202,235,0,720034,278910456,8,36,37,26
205,419,0,503842,213588856,1,36,52,50
234,326,0,867403,210721296,18,36,36,23
235,386,0,899145,543546200,22,36,36,8
326,504,0,614352,287658096,9,36,38,7
326,531,0,722589,278630736,2,36,49,23
381,471,0,3112354,291321032,29,36,4,35
386,530,0,1117296,283357824,6,36,49,29
404,436,0,1279470,548753360,70,36,34,11
416,530,0,1152236,487294320,6,36,49,34
437,469,0,2320170,551878584,41,36,27,28
439,499,0,2879920,488503112,69,36,5,36
468,534,0,2202859,417796256,8,36,42,28
489,521,0,645362,491262368,67,36,37,2
499,535,0,2896667,491378408,16,36,52,22
501,533,0,1049834,359938704,10,36,22,37
501,593,0,6989485,297579688,63,36,21,30
502,534,0,962111,489449848,11,36,19,36
505,559,0,928606,490275888,3,36,38,37
505,626,0,1587467,556413488,18,36,31,24
506,533,0,1291389,363039664,10,36,24,40
530,564,0,1228312,361944176,9,36,38,23
534,594,0,1078366,363639104,15,36,32,31
558,592,0,3917792,299903816,39,36,40,27
559,592,0,4357814,234585272,50,36,37,28
560,622,0,2346754,297760864,15,36,17,29
560,624,0,5533386,427427048,38,36,26,39
564,592,0,2409727,364359680,59,36,7,34
565,597,0,5580087,234768888,183,36,29,30
590,594,0,1932143,430480408,18,36,37,36
591,624,0,1316421,237359056,13,36,34,29
596,656,0,3628678,298655464,60,36,35,32
612,644,0,790526,495155976,27,36,34,14
621,680,0,992450,496209896,15,36,14,32
626,653,0,2006262,497528920,17,36,11,35
744,774,0,357750,362584280,47,36,0,36
167,235,0,839219,344400064,1,35,23,47
197,202,0,907805,467559568,20,35,35,6
198,326,0,872778,270170600,1,35,79,75
201,326,0,865600,533612872,3,35,38,15
236,479,0,460880,346699560,1,35,53,79
267,479,0,467748,539135352,1,35,47,48
322,415,0,3163819,286357600,20,35,40,26
325,532,0,866198,278532944,6,35,38,24
415,531,0,1403826,290832736,26,35,43,13
435,529,0,2745069,423557072,50,35,35,2
435,530,0,2675032,488292448,49,35,35,1
469,501,0,928462,488986600,17,35,15,34
471,563,0,3745537,490537112,39,35,29,34
472,534,0,1470664,292863720,14,35,22,34
475,627,0,1149823,553653360,46,35,34,9
499,529,0,5524765,490157800,609,35,4,33
499,563,0,3244890,556058664,21,35,34,31
531,627,0,3418174,493479288,46,35,33,14
532,590,0,908965,494100480,7,35,42,33
554,560,0,5635567,363233576,72,35,37,27
561,681,0,8242958,363227056,55,35,12,31
563,621,0,934325,494292768,18,35,34,28
563,622,0,2079045,226186632,34,35,10,31
599,659,0,2098742,559917264,39,35,34,32
620,652,0,1639086,238119552,21,35,13,35
627,688,0,2018130,432302664,25,35,27,37
647,681,0,1122229,303314736,10,35,22,35
649,681,0,850740,359897104,10,35,31,31
657,718,0,2153864,295468216,39,35,33,33
675,706,0,851527,561601880,10,35,18,36
678,708,0,567204,366719920,30,35,3,34
682,711,0,794741,498541360,19,35,7,32
684,714,0,990090,497237616,61,35,4,32
686,714,0,661823,360757040,7,35,34,26
710,715,0,4591563,368882576,39,35,26,29
714,746,0,1820915,497138312,27,35,17,32
737,767,0,242415,231312328,32,35,4,33
87,176,0,452476,463711328,47,34,33,7
117,325,0,984616,328819472,8,34,34,10
165,199,0,489037,210797416,5,34,29,25
165,203,0,671403,475512528,1,34,30,40
165,204,0,846969,207228216,1,34,35,43
167,204,0,1496325,205993504,36,34,34,9
167,265,0,1211009,408021608,1,34,58,62
167,295,0,818218,528551056,1,34,69,71
169,325,0,796312,405612904,1,34,76,66
171,203,0,623657,468416312,38,34,34,6
171,235,0,832127,281199040,2,34,50,56
171,295,0,586276,477375456,2,34,66,43
199,234,0,657013,540097136,1,34,10,34
202,415,0,649870,404357224,2,34,37,51
202,445,0,891442,475683656,2,34,38,51
202,475,0,665669,209063376,2,34,41,27
205,298,0,414893,217851104,8,34,34,20
265,534,0,892852,539732888,8,34,33,25
295,534,0,985329,413144680,10,34,33,28
298,479,0,560975,543594904,3,34,34,10
325,595,0,858982,417881720,9,34,36,21
356,530,0,1193607,546964920,6,34,47,28
446,476,0,222250,220287528,20,34,2,34
469,529,0,2671674,490110576,51,34,20,32
469,561,0,2481863,425041992,23,34,25,31
475,536,0,1109618,358696432,14,34,27,34
491,523,0,914992,489492256,90,34,33,7
499,532,0,3456627,296877264,87,34,38,26
505,532,0,5627198,492427656,185,34,38,20
505,561,0,1309161,232562160,7,34,35,33
508,596,0,900622,298381448,21,34,36,12
530,621,0,6583181,495376000,51,34,32,33
531,562,0,11520044,230883768,346,34,10,33
532,560,0,3722231,361485832,68,34,27,33
533,593,0,1237528,556331512,14,34,19,34
535,658,0,2341632,299437568,34,34,45,24
552,584,0,393173,234364768,27,34,30,11
558,620,0,2903864,363307968,30,34,32,34
560,590,0,4524350,357809320,648,34,27,22
565,657,0,1716982,228252368,12,34,36,32
565,687,0,1129267,363993504,8,34,56,37
588,650,0,898858,300848016,8,34,24,28
596,655,0,4239547,233735160,59,34,15,31
596,688,0,792572,228559896,5,34,29,45
623,684,0,1010653,229420264,9,34,9,32
646,680,0,2539774,303214584,30,34,26,27
648,681,0,1057249,560174776,11,34,26,33
650,711,0,1488497,239359224,25,34,36,26
650,739,0,1377056,294711248,74,34,35,7
678,709,0,1600316,431455320,70,34,18,31
685,714,0,539374,432538504,11,34,28,29
686,716,0,2185723,497218384,274,34,31,16
687,748,0,1174097,240314592,5,34,15,35
688,748,0,717256,368409040,6,34,25,34
705,736,0,584344,435325280,16,34,6,34
740,773,0,2672239,367768992,111,34,37,7
165,169,0,614648,536233952,2,33,53,44
167,326,0,901045,276113832,1,33,78,73
169,201,0,394318,475697280,42,33,33,5
169,415,0,989389,400860416,1,33,74,77
169,445,0,1017706,474925248,1,33,77,80
169,475,0,1143412,211754672,1,33,90,82
170,265,0,652201,279816408,9,33,34,11
170,415,0,1403233,474386840,1,33,69,78
170,445,0,1260874,212284616,1,33,72,81
170,475,0,1022405,343578592,1,33,85,83
199,235,0,722434,210819904,1,33,17,41
201,205,0,565728,475802904,6,33,32,11
205,329,0,430696,350417888,8,33,33,24
235,416,0,915967,222566424,23,33,33,8
356,595,0,922207,482753408,20,33,34,5
383,413,0,302496,418422768,34,33,5,32
405,436,0,1218061,484474800,60,33,30,8
445,502,0,778486,357191056,12,33,27,14
471,532,0,975933,287326288,9,33,5,33
476,533,0,861265,488110752,4,33,25,43
478,507,0,567808,297639928,9,33,24,31
508,568,0,1322355,295326648,42,33,29,14
508,598,0,1590333,428197304,34,33,33,19
529,558,0,861289,298728904,27,33,14,27
530,591,0,4559889,362177040,72,33,34,32
530,628,0,1650428,234390336,8,33,37,37
531,564,0,901675,360355624,14,33,30,26
532,594,0,2223742,420553776,33,33,25,32
533,590,0,919177,355143712,6,33,32,32
533,626,0,974098,557080240,7,33,11,34
534,559,0,1183407,234317184,10,33,26,32
537,565,0,847295,296896136,10,33,25,35
556,560,0,6178124,300055672,131,33,37,25
558,593,0,3230219,364545464,28,33,44,29
559,593,0,2754401,299322640,36,33,39,24
562,590,0,1208708,235166888,13,33,26,28
567,629,0,2570044,495333632,37,33,7,33
590,710,0,6301982,494591552,96,33,29,31
595,621,0,1356535,493018344,17,33,19,29
595,658,0,2044828,367109008,34,33,53,33
620,740,0,1514288,239056160,10,33,41,34
621,650,0,726775,301905704,17,33,18,33
623,685,0,3115289,294253336,41,33,24,29
628,658,0,3881306,367994120,219,33,1,32
680,686,0,3431720,300800664,26,33,27,27
686,747,0,368456,367946936,1,33,33,41
710,739,0,1719172,498998344,125,33,28,14
713,747,0,1029095,305909160,3,33,28,37
716,748,0,493064,499017784,3,33,26,34
741,771,0,238903,498348896,23,33,11,27
741,774,0,3005406,305445344,174,33,29,13
746,776,0,155662,433402552,41,33,29,4
788,793,0,471065,453134072,13,33,33,3
146,295,0,676970,268312664,23,32,30,5
170,325,0,674187,474840528,3,32,35,9
176,415,0,374040,217985576,1,32,4,33
197,201,0,569663,400084088,21,32,32,6
198,325,0,798268,210029880,1,32,69,63
202,386,0,549920,405871656,1,32,60,67
203,295,0,396645,540353824,15,32,31,8
205,359,0,568374,471607832,8,32,32,23
205,416,0,501350,407684264,1,32,51,58
205,449,0,627017,336334280,2,32,52,51
205,479,0,674447,406079960,1,32,69,76
295,416,0,1633016,220091856,55,32,33,11
314,404,0,620086,545600040,41,32,33,6
323,356,0,1480106,287699400,91,32,39,11
323,535,0,2314780,481528024,17,32,37,26
345,435,0,393681,418876240,34,32,32,0
356,505,0,3815862,346006344,192,32,32,7
375,436,0,1167665,225555392,47,32,33,4
386,595,0,1012233,217410936,25,32,33,6
389,508,0,634947,549360448,14,32,37,11
410,471,0,1190509,357772824,13,32,21,34
412,472,0,1614413,550445512,45,32,17,16
415,596,0,2622191,219454240,66,32,32,6
468,530,0,14245758,492449720,267,32,22,22
468,593,0,2737052,297211936,23,32,31,32
471,475,0,4245284,489723840,55,32,4,32
473,563,0,1172215,554408928,13,32,38,30
498,561,0,16031128,491681608,158,32,33,28
499,560,0,9390236,354362896,229,32,37,25
501,590,0,2360641,490069856,32,32,31,31
501,594,0,2296255,362411696,24,32,29,28
504,628,0,1589043,426356336,24,32,34,14
505,658,0,1460551,490233992,25,32,33,14
506,565,0,1724280,297509104,42,32,31,31
526,557,0,430685,491873528,11,32,10,30
547,554,0,2377410,362083104,22,32,32,27
548,553,0,2590026,226253624,31,32,27,28
562,620,0,1119674,422554560,10,32,36,29
565,659,0,1323315,357578000,11,32,45,29
566,594,0,1532075,234314192,24,32,20,29
568,629,0,1071341,226137496,13,32,11,26
592,651,0,1571558,497151040,30,32,11,32
594,622,0,6651944,431748136,83,32,18,29
596,621,0,887100,496908632,5,32,19,32
620,653,0,1069307,302764808,18,32,16,26
620,710,0,8296933,431694664,124,32,24,30
620,711,0,1523801,496432632,14,32,33,28
627,654,0,853461,367773728,7,32,32,32
646,681,0,919964,368142032,5,32,31,30
650,683,0,7375806,235833944,104,32,12,28
653,684,0,488457,561321176,10,32,18,29
654,683,0,449524,304064792,8,32,14,31
658,716,0,1540576,432052768,19,32,34,29
659,686,0,833984,499215696,8,32,34,30
659,716,0,660575,303447560,3,32,22,29
673,677,0,2311820,230632728,28,32,28,32
673,679,0,1113116,367504280,6,32,28,31
682,710,0,728092,433802168,13,32,26,21
715,746,0,630512,296574848,6,32,21,29
718,777,0,591771,241079768,4,32,5,32
740,746,0,1355198,370776144,5,32,32,29
741,777,0,473138,499378064,13,32,33,7
816,822,0,816987,457192192,28,32,32,12
28,176,0,446665,388242840,42,31,31,2
87,205,0,735161,468194880,49,31,32,10
116,295,0,635895,212623248,23,31,32,5
117,265,0,556925,533328288,21,31,31,4
146,386,0,583785,205889704,1,31,78,82
166,202,0,711096,342367152,20,31,31,5
167,205,0,1149157,273468888,2,31,77,62
170,234,0,645015,531777024,15,31,36,10
171,202,0,459810,400848080,39,31,31,10
176,416,0,646063,278396368,1,31,64,64
197,235,0,592809,343525104,1,31,18,32
198,205,0,669509,219481192,2,31,73,63
202,295,0,731530,465781192,13,31,34,7
202,416,0,731457,471827512,1,31,65,66
205,445,0,534851,415953080,1,31,3,33
234,416,0,553480,413357040,9,31,33,21
235,326,0,1029076,351400272,56,31,27,7
356,502,0,611319,484602552,4,31,33,8
380,530,0,5913355,484634712,45,31,9,29
383,443,0,831202,217124120,20,31,4,29
389,537,0,373566,289157104,9,31,32,5
409,470,0,878160,354527512,16,31,23,27
410,469,0,1898937,228352848,61,31,22,13
410,530,0,8798972,284193568,80,31,9,30
415,502,0,700586,550517632,9,31,31,10
439,530,0,3764367,360176288,38,31,22,31
440,471,0,611929,286328824,17,31,12,29
449,537,0,467400,230693440,20,31,30,11
470,563,0,955890,222976552,3,31,44,42
499,530,0,12665971,554990952,590,31,16,26
500,590,0,1439922,354100952,25,31,34,30
500,592,0,1325809,490562368,15,31,33,34
505,564,0,884460,426779752,11,31,22,33
508,597,0,659318,363213976,6,31,27,32
524,556,0,820430,491799240,20,31,13,23
527,557,0,364113,359625640,27,31,3,31
529,563,0,2788247,295843128,22,31,40,27
534,658,0,1438203,233328880,11,31,30,30
554,589,0,1172194,429154776,10,31,12,31
555,590,0,3600793,363232040,54,31,34,26
557,593,0,2019473,365313224,16,31,41,23
560,652,0,1729313,430811224,12,31,12,27
560,710,0,6765421,291338992,64,31,26,30
561,686,0,3758288,300027216,16,31,23,24
565,629,0,963883,558271136,7,31,47,46
565,656,0,2733069,496416424,38,31,37,24
591,620,0,640471,358041344,18,31,21,31
591,680,0,1059070,300908752,10,31,13,32
598,626,0,4943328,358601952,116,31,11,28
614,680,0,829653,237228800,10,31,35,9
627,655,0,5296692,432511696,108,31,31,28
645,650,0,4811966,503929224,137,31,28,19
647,652,0,1252889,230059056,35,31,30,6
650,684,0,5518505,300762040,67,31,15,26
652,683,0,3592609,235530080,182,31,27,18
676,708,0,830085,497914848,16,31,13,31
680,711,0,9906571,497193536,292,31,26,21
687,714,0,606232,561662232,2,31,48,36
689,716,0,806513,504658968,5,31,37,29
787,822,0,799485,330444296,27,31,30,13
788,822,0,882063,457424528,29,31,30,16
798,830,0,556574,391534608,15,31,20,22
816,821,0,669761,396878304,30,31,30,7
103,198,0,448730,272830800,1,30,38,37
117,356,0,557304,465685728,1,30,67,69
146,415,0,611980,203254512,1,30,65,63
146,416,0,838274,271081376,1,30,65,68
166,199,0,751078,529926760,29,30,28,12
169,356,0,754126,210632456,1,30,60,63
169,386,0,716527,333307256,1,30,70,62
169,416,0,580043,467580800,1,30,76,61
169,505,0,1020866,272421248,1,30,92,88
170,201,0,267785,269433248,46,30,30,1
170,356,0,647032,281406768,1,30,55,64
170,386,0,728073,409887344,1,30,65,63
170,416,0,751146,206287096,1,30,71,62
170,505,0,940270,471622232,1,30,87,89
171,234,0,442463,213912376,10,30,30,7
171,415,0,1026568,466694808,1,30,56,73
171,445,0,877499,539064952,1,30,59,77
171,475,0,1283083,211327576,1,30,71,78
176,445,0,534961,335733192,1,30,4,32
198,235,0,884692,337512120,8,30,29,23
199,265,0,563452,279898336,1,30,47,51
199,295,0,960468,405216040,1,30,61,51
201,415,0,752693,337764536,1,30,84,104
201,445,0,1054783,405257696,1,30,83,102
201,475,0,1143718,474937624,1,30,84,104
202,265,0,684551,348040704,15,30,32,11
202,356,0,461183,281952136,2,30,62,43
203,475,0,736313,276760600,8,30,32,10
205,235,0,240541,220114392,52,30,26,23
205,475,0,347175,533195672,1,30,2,32
234,265,0,399145,347135648,27,30,28,24
267,389,0,318498,410409912,11,30,30,4
322,352,0,368954,480643520,35,30,0,30
322,505,0,2522570,417387904,15,30,36,15
386,445,0,3661867,485219696,209,30,33,10
389,479,0,455782,421558136,39,30,31,6
410,561,0,1142845,486381560,7,30,31,25
419,567,0,421190,551448816,12,30,29,17
468,561,0,15077013,359432952,127,30,26,30
472,501,0,467205,288579648,9,30,9,28
476,535,0,1362562,230571224,17,30,17,31
479,596,0,527273,491285992,12,30,32,13
479,598,0,1024057,288003008,28,30,31,13
504,562,0,987569,427961168,13,30,7,29
505,595,0,5293781,297319392,103,30,22,17
530,656,0,1062453,295166232,3,30,24,33
531,590,0,2399283,233435712,65,30,27,20
535,560,0,1555185,363305536,18,30,20,18
537,596,0,3508245,494305328,44,30,20,22
537,629,0,1612774,493957192,14,30,9,28
549,553,0,2191830,427815600,36,30,30,26
560,595,0,1662114,300107296,10,30,11,26
560,711,0,1346138,363454048,9,30,30,31
562,626,0,2584083,431531848,34,30,29,25
565,625,0,1369846,291345080,19,30,19,31
591,650,0,771248,495938920,11,30,16,31
593,687,0,2430933,227183776,21,30,4,28
616,646,0,1222307,228328304,113,30,6,28
616,676,0,841392,366882944,13,30,18,31
620,625,0,2209615,300565264,14,30,28,28
625,718,0,1175686,229857632,11,30,8,31
627,658,0,1982218,300702360,190,30,14,21
628,688,0,1901970,559768944,26,30,29,29
644,680,0,992922,238953984,10,30,16,20
645,678,0,936010,561733488,15,30,14,28
648,680,0,2176741,495535312,43,30,28,28
649,683,0,1452680,496761976,35,30,29,14
650,654,0,3230341,495600208,44,30,19,30
650,685,0,1727705,365689520,20,30,23,17
651,680,0,782058,431012232,28,30,19,26
651,682,0,3945816,560293424,191,30,22,21
653,681,0,760798,366828128,9,30,22,27
655,717,0,969620,499488232,8,30,29,29
656,716,0,1785346,498935552,21,30,30,23
674,709,0,924674,491478184,8,30,23,19
674,710,0,1230254,563514224,9,30,21,21
675,681,0,2831319,367444408,42,30,29,11
675,736,0,739148,367445104,8,30,8,30
676,711,0,6338763,366944096,57,30,14,24
684,716,0,1363471,239392768,21,30,22,18
713,746,0,1504862,241264968,16,30,13,29
717,775,0,560363,499416928,3,30,12,28
717,776,0,442322,231158384,6,30,23,28
739,769,0,488205,498271480,81,30,4,30
742,771,0,294802,306584272,9,30,26,25
747,776,0,387845,297054472,19,30,22,21
774,804,0,395937,321614064,74,30,11,30
57,205,0,1102917,323366000,48,29,29,8
57,356,0,604578,394276408,1,29,76,70
57,386,0,652545,465776760,1,29,79,79
87,386,0,915007,271758816,1,29,80,77
87,415,0,372163,326690240,1,29,12,30
103,167,0,373158,526970464,2,29,44,36
116,386,0,574347,534410384,1,29,77,76
116,415,0,587786,202927624,1,29,12,30
117,386,0,610234,529912976,1,29,76,75
166,198,0,572260,462640688,40,29,27,16
169,264,0,476745,530191528,1,29,48,41
